airway smooth muscle (485)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (486)	Col2a1
arterial endothelial cell (487)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (488)	NTRK3, NOTCH3
venous endothelial cell (489)	ACKR1, PDZRN4
vascular smooth muscle (490)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (491)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (492)	NTRK3, NOTCH3
pulmonary artery fibroblast (493)
submucosal gland ciliated duct cells (494)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (495)	TP63, KRT5, NGFR
submucosal gland secretory (496)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (497)	BPIFA1
submucosal gland mucous cells (498)	MUC5B, SPDEF
submucosal gland serous cells (499)	PIGR, LYZ
submucosal gland myoepithelium (500)	TP63, ACTA2, KRT5
not in CL (501)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (502)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (503)	PRR4, LPO, LTF
not in CL (504)	ACTA2, TAGLN, CNN1
basal (505)	TP63, KRT5, NGFR
terminal bronchiole serous cell (506)	LYZ, LTF, PIGR
not in CL (507)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (508)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (509)	ACTA2, TAGLN, CNN1
basal (510)	TP63, KRT5, NGFR
bronchioalveolar stem cell (511)	SFTPC, SCGB1A1
not in CL (512)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (513)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (514)	ACTA2, TAGLN, CNN1
basal (515)	TP63, KRT5, NGFR
not in CL (516)	ACTA2, TAGLN, CNN1
not in CL (517)	MFAP5, SCARA5
not in CL (518)	WNT2, TCF21
AT1 (519)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (520)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (521)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (522)	MFAP5, SCARA5
not in CL (523)	WNT2, TCF21
pericyte (524)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (525)	DTL, IL7R, APLNR, PLVAP, GPIHBP1
not in CL (526)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (527)	ACKR1, PDZRN4
endothelial progenitors (528)	KIT, APLNR
lymphatic endothelial cell (529)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (530)	ACTA2
mesothelial cell (531)	WT1, FGF9, MSLN, UPK3B
club (532)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (533)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (534)	TP63, KRT5, NGFR
goblet (535)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (536)	ASCL1, GRP, CHGA, CALCA
tuft (537)	POU2F3, ASCL2
ionocyte (538)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (539)	LYZ, LTF, PIGR
bronchial smooth muscle cell (540)	ACTA2, LGR6, MYH11
airway smooth muscle (541)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (542)	Col2a1
arterial endothelial cell (543)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (544)	NTRK3, NOTCH3
venous endothelial cell (545)	ACKR1, PDZRN4
vascular smooth muscle (546)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (547)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (548)	NTRK3, NOTCH3
pulmonary artery fibroblast (549)
submucosal gland ciliated duct cells (550)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (551)	TP63, KRT5, NGFR
submucosal gland secretory (552)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (553)	BPIFA1
submucosal gland mucous cells (554)	MUC5B, SPDEF
submucosal gland serous cells (555)	PIGR, LYZ
submucosal gland myoepithelium (556)	TP63, ACTA2, KRT5
not in CL (557)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (558)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (559)	PRR4, LPO, LTF
not in CL (560)	ACTA2, TAGLN, CNN1
basal (561)	TP63, KRT5, NGFR
terminal bronchiole serous cell (562)	LYZ, LTF, PIGR
not in CL (563)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (564)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (565)	ACTA2, TAGLN, CNN1
basal (566)	TP63, KRT5, NGFR
bronchioalveolar stem cell (567)	SFTPC, SCGB1A1
not in CL (568)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (569)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (570)	ACTA2, TAGLN, CNN1
basal (571)	TP63, KRT5, NGFR
not in CL (572)	ACTA2, TAGLN, CNN1
not in CL (573)	MFAP5, SCARA5
not in CL (574)	WNT2, TCF21
AT1 (575)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (576)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (577)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (578)	MFAP5, SCARA5
not in CL (579)	WNT2, TCF21
pericyte (580)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (581)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (582)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (583)	ACKR1, PDZRN4
endothelial progenitors (584)	KIT, APLNR
lymphatic endothelial cell (585)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (586)	ACTA2
mesothelial cell (587)	WT1, FGF9, MSLN, UPK3B
club (588)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (589)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (590)	TP63, KRT5, NGFR
goblet (591)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (592)	ASCL1, GRP, CHGA, CALCA
tuft (593)	POU2F3, ASCL2
ionocyte (594)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (595)	LYZ, LTF, PIGR
bronchial smooth muscle cell (596)	ACTA2, LGR6, MYH11
airway smooth muscle (597)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (598)	Col2a1
arterial endothelial cell (599)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (600)	NTRK3, NOTCH3
venous endothelial cell (601)	ACKR1, PDZRN4
vascular smooth muscle (602)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (603)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (604)	NTRK3, NOTCH3
pulmonary artery fibroblast (605)
submucosal gland ciliated duct cells (606)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (607)	TP63, KRT5, NGFR
submucosal gland secretory (608)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (609)	BPIFA1
submucosal gland mucous cells (610)	MUC5B, SPDEF
submucosal gland serous cells (611)	PIGR, LYZ
submucosal gland myoepithelium (612)	TP63, ACTA2, KRT5
not in CL (613)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (614)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (615)	PRR4, LPO, LTF
not in CL (616)	ACTA2, TAGLN, CNN1
basal (617)	TP63, KRT5, NGFR
terminal bronchiole serous cell (618)	LYZ, LTF, PIGR
not in CL (619)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (620)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (621)	ACTA2, TAGLN, CNN1
basal (622)	TP63, KRT5, NGFR
bronchioalveolar stem cell (623)	SFTPC, SCGB1A1
not in CL (624)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (625)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (626)	ACTA2, TAGLN, CNN1
basal (627)	TP63, KRT5, NGFR
not in CL (628)	ACTA2, TAGLN, CNN1
not in CL (629)	MFAP5, SCARA5
not in CL (630)	WNT2, TCF21
AT1 (631)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (632)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (633)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (634)	MFAP5, SCARA5
not in CL (635)	WNT2, TCF21
pericyte (636)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (637)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (638)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (639)	ACKR1, PDZRN4
endothelial progenitors (640)	KIT, APLNR
lymphatic endothelial cell (641)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (642)	ACTA2
mesothelial cell (643)	WT1, FGF9, MSLN, UPK3B
club (644)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (645)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (646)	TP63, KRT5, NGFR
goblet (647)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (648)	ASCL1, GRP, CHGA, CALCA
tuft (649)	POU2F3, ASCL2
ionocyte (650)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (651)	LYZ, LTF, PIGR
bronchial smooth muscle cell (652)	ACTA2, LGR6, MYH11
airway smooth muscle (653)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (654)	Col2a1
arterial endothelial cell (655)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (656)	NTRK3, NOTCH3
venous endothelial cell (657)	ACKR1, PDZRN4
vascular smooth muscle (658)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (659)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (660)	NTRK3, NOTCH3
pulmonary artery fibroblast (661)
submucosal gland ciliated duct cells (662)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (663)	TP63, KRT5, NGFR
submucosal gland secretory (664)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (665)	BPIFA1
submucosal gland mucous cells (666)	MUC5B, SPDEF
submucosal gland serous cells (667)	PIGR, LYZ
submucosal gland myoepithelium (668)	TP63, ACTA2, KRT5
not in CL (669)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (670)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (671)	PRR4, LPO, LTF
not in CL (672)	ACTA2, TAGLN, CNN1
basal (673)	TP63, KRT5, NGFR
terminal bronchiole serous cell (674)	LYZ, LTF, PIGR
not in CL (675)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (676)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (677)	ACTA2, TAGLN, CNN1
basal (678)	TP63, KRT5, NGFR
bronchioalveolar stem cell (679)	SFTPC, SCGB1A1
not in CL (680)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (681)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (682)	ACTA2, TAGLN, CNN1
basal (683)	TP63, KRT5, NGFR
not in CL (684)	ACTA2, TAGLN, CNN1
not in CL (685)	MFAP5, SCARA5
not in CL (686)	WNT2, TCF21
AT1 (687)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (688)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (689)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (690)	MFAP5, SCARA5
not in CL (691)	WNT2, TCF21
pericyte (692)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (693)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (694)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (695)	ACKR1, PDZRN4
endothelial progenitors (696)	KIT, APLNR
lymphatic endothelial cell (697)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (698)	ACTA2
mesothelial cell (699)	WT1, FGF9, MSLN, UPK3B
club (700)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (701)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (702)	TP63, KRT5, NGFR
goblet (703)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (704)	ASCL1, GRP, CHGA, CALCA
tuft (705)	POU2F3, ASCL2
ionocyte (706)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (707)	LYZ, LTF, PIGR
bronchial smooth muscle cell (708)	ACTA2, LGR6, MYH11
airway smooth muscle (709)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (710)	Col2a1
arterial endothelial cell (711)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (712)	NTRK3, NOTCH3
venous endothelial cell (713)	ACKR1, PDZRN4
vascular smooth muscle (714)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (715)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (716)	NTRK3, NOTCH3
pulmonary artery fibroblast (717)
submucosal gland ciliated duct cells (718)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (719)	TP63, KRT5, NGFR
submucosal gland secretory (720)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (721)	BPIFA1
submucosal gland mucous cells (722)	MUC5B, SPDEF
submucosal gland serous cells (723)	PIGR, LYZ
submucosal gland myoepithelium (724)	TP63, ACTA2, KRT5
not in CL (725)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (726)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (727)	PRR4, LPO, LTF
not in CL (728)	ACTA2, TAGLN, CNN1
basal (729)	TP63, KRT5, NGFR
terminal bronchiole serous cell (730)	LYZ, LTF, PIGR
not in CL (731)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (732)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (733)	ACTA2, TAGLN, CNN1
basal (734)	TP63, KRT5, NGFR
bronchioalveolar stem cell (735)	SFTPC, SCGB1A1
not in CL (736)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (737)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (738)	ACTA2, TAGLN, CNN1
basal (739)	TP63, KRT5, NGFR
not in CL (740)	ACTA2, TAGLN, CNN1
not in CL (741)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (742)	WNT2, TCF21
AT1 (743)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (744)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (745)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (746)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (747)	WNT2, TCF21
pericyte (748)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (749)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (750)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (751)	ACKR1, PDZRN4
endothelial progenitors (752)	KIT, APLNR
lymphatic endothelial cell (753)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (754)	ACTA2
mesothelial cell (755)	WT1, FGF9, MSLN, UPK3B
club (756)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (757)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (758)	TP63, KRT5, NGFR
goblet (759)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (760)	ASCL1, GRP, CHGA, CALCA
tuft (761)	POU2F3, ASCL2
ionocyte (762)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (763)	LYZ, LTF, PIGR
bronchial smooth muscle cell (764)	ACTA2, LGR6, MYH11
airway smooth muscle (765)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (766)	Col2a1
arterial endothelial cell (767)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (768)	NTRK3, NOTCH3
venous endothelial cell (769)	ACKR1, PDZRN4
vascular smooth muscle (770)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (771)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (772)	NTRK3, NOTCH3
pulmonary artery fibroblast (773)
submucosal gland ciliated duct cells (774)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (775)	TP63, KRT5, NGFR
submucosal gland secretory (776)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (777)	BPIFA1
submucosal gland mucous cells (778)	MUC5B, SPDEF
submucosal gland serous cells (779)	PIGR, LYZ
submucosal gland myoepithelium (780)	TP63, ACTA2, KRT5
not in CL (781)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (782)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (783)	PRR4, LPO, LTF
not in CL (784)	ACTA2, TAGLN, CNN1
basal (785)	TP63, KRT5, NGFR
terminal bronchiole serous cell (786)	LYZ, LTF, PIGR
not in CL (787)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (788)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (789)	ACTA2, TAGLN, CNN1
basal (790)	TP63, KRT5, NGFR
bronchioalveolar stem cell (791)	SFTPC, SCGB1A1
not in CL (792)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (793)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (794)	ACTA2, TAGLN, CNN1
basal (795)	TP63, KRT5, NGFR
not in CL (796)	ACTA2, TAGLN, CNN1
not in CL (797)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (798)	WNT2, TCF21
AT1 (799)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (800)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (801)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (802)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (803)	WNT2, TCF21
pericyte (804)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (805)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (806)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (807)	ACKR1, PDZRN4
endothelial progenitors (808)	KIT, APLNR
lymphatic endothelial cell (809)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (810)	ACTA2
mesothelial cell (811)	WT1, FGF9, MSLN, UPK3B
club (812)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (813)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (814)	TP63, KRT5, NGFR
goblet (815)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (816)	ASCL1, GRP, CHGA, CALCA
tuft (817)	POU2F3, ASCL2
ionocyte (818)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (819)	LYZ, LTF, PIGR
bronchial smooth muscle cell (820)	ACTA2, LGR6, MYH11
airway smooth muscle (821)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (822)	Col2a1
arterial endothelial cell (823)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (824)	NTRK3, NOTCH3
venous endothelial cell (825)	ACKR1, PDZRN4
vascular smooth muscle (826)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (827)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (828)	NTRK3, NOTCH3
pulmonary artery fibroblast (829)
submucosal gland ciliated duct cells (830)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (831)	TP63, KRT5, NGFR
submucosal gland secretory (832)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (833)	BPIFA1
submucosal gland mucous cells (834)	MUC5B, SPDEF
submucosal gland serous cells (835)	PIGR, LYZ
submucosal gland myoepithelium (836)	TP63, ACTA2, KRT5
not in CL (837)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (838)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (839)	PRR4, LPO, LTF
not in CL (840)	ACTA2, TAGLN, CNN1
basal (841)	TP63, KRT5, NGFR
terminal bronchiole serous cell (842)	LYZ, LTF, PIGR
not in CL (843)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (844)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (845)	ACTA2, TAGLN, CNN1
basal (846)	TP63, KRT5, NGFR
bronchioalveolar stem cell (847)	SFTPC, SCGB1A1
not in CL (848)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (849)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (850)	ACTA2, TAGLN, CNN1
basal (851)	TP63, KRT5, NGFR
not in CL (852)	ACTA2, TAGLN, CNN1
not in CL (853)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (854)	WNT2, TCF21
AT1 (855)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (856)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (857)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (858)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (859)	WNT2, TCF21
pericyte (860)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (861)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (862)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (863)	ACKR1, PDZRN4
endothelial progenitors (864)	KIT, APLNR
lymphatic endothelial cell (865)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (866)	ACTA2
mesothelial cell (867)	WT1, FGF9, MSLN, UPK3B
club (868)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (869)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (870)	TP63, KRT5, NGFR
goblet (871)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (872)	ASCL1, GRP, CHGA, CALCA
tuft (873)	POU2F3, ASCL2
ionocyte (874)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (875)	LYZ, LTF, PIGR
bronchial smooth muscle cell (876)	ACTA2, LGR6, MYH11
airway smooth muscle (877)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (878)	Col2a1
arterial endothelial cell (879)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (880)	NTRK3, NOTCH3
venous endothelial cell (881)	ACKR1, PDZRN4
vascular smooth muscle (882)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (883)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (884)	NTRK3, NOTCH3
pulmonary artery fibroblast (885)
submucosal gland ciliated duct cells (886)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (887)	TP63, KRT5, NGFR
submucosal gland secretory (888)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (889)	BPIFA1
submucosal gland mucous cells (890)	MUC5B, SPDEF
submucosal gland serous cells (891)	PIGR, LYZ
submucosal gland myoepithelium (892)	TP63, ACTA2, KRT5
not in CL (893)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (894)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (895)	PRR4, LPO, LTF
not in CL (896)	ACTA2, TAGLN, CNN1
basal (897)	TP63, KRT5, NGFR
terminal bronchiole serous cell (898)	LYZ, LTF, PIGR
not in CL (899)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (900)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (901)	ACTA2, TAGLN, CNN1
basal (902)	TP63, KRT5, NGFR
bronchioalveolar stem cell (903)	SFTPC, SCGB1A1
not in CL (904)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (905)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (906)	ACTA2, TAGLN, CNN1
basal (907)	TP63, KRT5, NGFR
not in CL (908)	ACTA2, TAGLN, CNN1
not in CL (909)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (910)	WNT2, TCF21
AT1 (911)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (912)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (913)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (914)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (915)	WNT2, TCF21
pericyte (916)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (917)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (918)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (919)	ACKR1, PDZRN4
endothelial progenitors (920)	KIT, APLNR
lymphatic endothelial cell (921)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (922)	ACTA2
mesothelial cell (923)	WT1, FGF9, MSLN, UPK3B
club (924)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (925)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (926)	TP63, KRT5, NGFR
goblet (927)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (928)	ASCL1, GRP, CHGA, CALCA
tuft (929)	POU2F3, ASCL2
ionocyte (930)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (931)	LYZ, LTF, PIGR
bronchial smooth muscle cell (932)	ACTA2, LGR6, MYH11
airway smooth muscle (933)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (934)	Col2a1
arterial endothelial cell (935)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (936)	NTRK3, NOTCH3
venous endothelial cell (937)	ACKR1, PDZRN4
vascular smooth muscle (938)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (939)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (940)	NTRK3, NOTCH3
pulmonary artery fibroblast (941)
submucosal gland ciliated duct cells (942)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (943)	TP63, KRT5, NGFR
submucosal gland secretory (944)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (945)	BPIFA1
submucosal gland mucous cells (946)	MUC5B, SPDEF
submucosal gland serous cells (947)	PIGR, LYZ
submucosal gland myoepithelium (948)	TP63, ACTA2, KRT5
not in CL (949)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (950)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (951)	PRR4, LPO, LTF
not in CL (952)	ACTA2, TAGLN, CNN1
basal (953)	TP63, KRT5, NGFR
terminal bronchiole serous cell (954)	LYZ, LTF, PIGR
not in CL (955)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (956)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (957)	ACTA2, TAGLN, CNN1
basal (958)	TP63, KRT5, NGFR
bronchioalveolar stem cell (959)	SFTPC, SCGB1A1
not in CL (960)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (961)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (962)	ACTA2, TAGLN, CNN1
basal (963)	TP63, KRT5, NGFR
not in CL (964)	ACTA2, TAGLN, CNN1
not in CL (965)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (966)	WNT2, TCF21
